commit_hash,author_date_unix_timestamp,author_date,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug
c93a532c204f975fd27dc926bdd557f198228c66,1467972849,Fri Jul 8 20:14:09 2016 +1000,false,1,1,1,0,4,2,167,28,6.69728009259259,29,3096,1.1493143464473,1529,false
ffd77e49d12e1fdfaec3b21f3cc475e94fe71c1e,1467964394,Fri Jul 8 17:53:14 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
b0ed8ca31ddfceefe9d66400d92f706e1af6e41d,1467964109,Fri Jul 8 17:48:29 2016 +1000,false,1,1,2,1,4,0,217.5,28,7.6006712962963,19,3094.5,1.09867549467183,1528,true
fa96149e5318c0b664b7b0982cccf61c1d8a924e,1467963048,Fri Jul 8 17:30:48 2016 +1000,false,1,1,1,0,13,46,253,26,62.8083449074074,5,3093,1.01592145122554,1526,false
c2331cc6424818e907d13257e92794fa94faf609,1467955415,Fri Jul 8 14:23:35 2016 +0900,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
30ae1ced987b7bb75f5e90ec016180944f833988,1467899986,Thu Jul 7 23:59:46 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4169e7f62bf15dc4343a478e7cf88b121b252e8a,1467899924,Thu Jul 7 23:58:44 2016 +1000,false,1,1,1,0,0,0,227,28,0.135509259259259,244,3092,8.37956952511104,1525,false
b433825fa66b7d6abc41b6ef4934169ee10c7e7d,1467888216,Thu Jul 7 20:43:36 2016 +1000,true,2,4,7,2.31181614609293,1447,0,91.4285714285714,28,2.90934027777778,531,3088,1.13667042436402,9,true
8a6f5bb07e4b76c3eab4a612a53ec32bf351df64,1467884125,Thu Jul 7 18:35:25 2016 +0900,false,1,1,1,0,3,1,311,28,5.66637731481481,85,118,1.17647959965276,22,false
de7679990afed220efed83b0a33e5a82a308c082,1467811285,Wed Jul 6 16:21:25 2016 +0300,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
859a20b17d0c926af89e1ab9253f166e3fc04da3,1467811131,Wed Jul 6 16:18:51 2016 +0300,false,1,5,7,2.23081227184625,35,7,249.428571428571,28,32.0660383597884,165,1094,1.01296628907612,616,false
6ae2ad30ed25aa6832b4628a884562bbc2e65875,1467787320,Wed Jul 6 16:42:00 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
7f64dddfd20e1c642fd9e68acccec8f00244e46a,1467786686,Wed Jul 6 16:31:26 2016 +1000,false,1,2,2,0.990061847024213,84,80,452,28,0.0757523148148148,37,3083.5,65.576824927263,749,true
df14a5de19fc478fef80a6c86403c211fe7ae272,1467785981,Wed Jul 6 16:19:41 2016 +1000,false,1,2,2,0.978449329268619,9,3,295.5,28,0.135185185185185,30,3081.5,6.54794520547945,747,true
15960dabe6b0fea199971751a54e752f197259e0,1467774301,Wed Jul 6 13:05:01 2016 +1000,false,1,3,3,0.712087748165957,80,55,285,28,1.07856095679012,34,3079,1.28374999161274,745,true
948f94199e539a22bbb74eebb9380a1a58193895,1467718277,Tue Jul 5 21:31:17 2016 +1000,false,1,1,1,0,0,3,563,28,0.163796296296296,27,3077,7.10514414923686,742,false
128565237e76cc8104388c5977cc233aeb4925d6,1467716825,Tue Jul 5 21:07:05 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
cfa3aa4c4f2dd92b54190c5a6afedf1354805f61,1467712618,Tue Jul 5 19:56:58 2016 +1000,false,1,4,5,1.99120956321659,119,0,90.2,28,0.212243055555556,7,3074,2.01474347854365,741,true
8199fb556ffce9d4c0eb95957bcaf38b06eeab21,1467705515,Tue Jul 5 17:58:35 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
79cc3f364b6a9486095ab2aa041e3849e9955cc1,1467705280,Tue Jul 5 17:54:40 2016 +1000,false,1,2,2,0.721928094887362,4,6,309.5,26,15.2177546296296,8,3070.5,1.04928453758478,736,false
2d8f4b6b91f9094e7810c9538075e8ecf9ddb065,1467704581,Tue Jul 5 17:43:01 2016 +1000,false,1,1,1,0,74,0,251,28,0.743854166666667,5,3069,2.34434953087803,734,false
d5245bcdbbf7fce1944e67e7bd56b3595ada5460,1467704125,Tue Jul 5 17:35:25 2016 +1000,false,1,2,2,0.883822660936048,50,17,265,28,0.422945601851852,26,3067.5,1.09109256345351,733,true
dd72482bd489da0b5df67832e1f67b6a89dbd276,1467703283,Tue Jul 5 17:21:23 2016 +1000,false,1,1,1,0,40,0,0,1,0,0,3066,0,731,false
3e47ad775ee6babddd1c852cb408eb58b4dbf946,1467642857,Tue Jul 5 00:34:17 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
dd524e848686908dd3f0b66964c871ee2acbbf46,1467640312,Mon Jul 4 23:51:52 2016 +1000,false,1,2,2,0.394814846030494,44,0,160.5,28,0.0640046296296296,7,3064.5,29.0670412757746,730,false
5d96c43dc341cd31d95d1bd4e95c4a4c480a9195,1467638524,Mon Jul 4 23:22:04 2016 +1000,false,1,1,1,0,4,4,141,28,0.0866203703703704,2,3063,12.5446285408872,728,false
f14554a72d256b171e2cdc174ac22f5a5da03698,1467631040,Mon Jul 4 21:17:20 2016 +1000,false,1,4,4,1.45239358051586,44,5,207,28,0.236429398148148,29,3060.5,31.448633715401,727,true
23fd8f6ab7978a77167ea88c8df094fbbd127692,1467630324,Mon Jul 4 21:05:24 2016 +1000,false,1,2,2,0.661758562700556,88,1,77,28,0.0078587962962963,2,3057.5,32.3114874815906,723,false
fc62bd4703043d3560f71a41556a3f042d821623,1467628966,Mon Jul 4 20:42:46 2016 +1000,false,1,2,2,0.991305331583437,99,0,43.5,28,0.452569444444444,1,3055.5,1.0524014116925,721,false
2a151dbe1929aa5662eabcaa3745b1324a993a27,1467580329,Mon Jul 4 05:12:09 2016 +0800,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
460f3fb7b776930bb81654bb32289441579f1a94,1467580311,Sun Jul 3 16:11:51 2016 -0500,true,1,17,43,4.85792476911954,992,0,60.8837209302326,26,0.000578703703703703,210,4318,175.809246893022,1835,false
af5535b340ebbdbae9faf800a1b86d0b3a026b05,1467580261,Mon Jul 4 05:11:01 2016 +0800,false,1,17,43,4.85792476911954,992,0,0.883720930232558,26,0.642725559862188,167,4275,0.0240972817842609,1792,true
78a07b6849fc6ef45492e89464afdde3a7e67cc8,1467559787,Sun Jul 3 23:29:47 2016 +0800,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
a7ba19b8fc1bf3b6a01d3342ba02954494af24a3,1467553196,Sun Jul 3 23:39:56 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
98a0514083b5c0507c91c058430ea94ac0906531,1467553081,Sun Jul 3 23:38:01 2016 +1000,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
19e68a7563735a8fbea744098c4d2d8d148b1d6e,1467551491,Sun Jul 3 23:11:31 2016 +1000,false,1,1,1,0,25,0,0,1,0,0,3054,0,719,false
5a1ee213872f001c4a93263a3cac6b501d233130,1467550762,Sun Jul 3 22:59:22 2016 +1000,false,1,5,7,2.26288471821242,102,10,134.714285714286,28,0.104022817460317,35,3050,3.89369224322361,718,true
4914b4bbb76c24187173eda05164e04ca894819b,1467542749,Sun Jul 3 20:45:49 2016 +1000,false,1,2,2,0.989587521222056,13,3,284,28,1.11001736111111,15,3045.5,7.10357249864018,711,true
174d600b9f5eecf858789c07c81322c98350a1b9,1467541948,Sun Jul 3 20:32:28 2016 +1000,false,1,4,4,1.85438146258455,34,27,307,28,0.794505208333333,42,3042.5,6.26431255161631,709,true
f06564c00e13132934e3bcb2bbd5f5ae3d9f7dc7,1467539588,Sun Jul 3 12:53:08 2016 +0300,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
77fa5d73155132e44dcd61d0f412e5bfec9ccf0f,1467539502,Sun Jul 3 12:51:42 2016 +0300,false,1,1,1,0,1,0,769,28,1.73346064814815,11,1090,1.57688070454227,69,false
f55f54206bc491faf268159a10f45149751a0230,1467539380,Sun Jul 3 12:49:40 2016 +0300,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
f22297f389b8b703c45164744e72a66f7941acfb,1467535400,Sun Jul 3 18:43:20 2016 +1000,false,1,5,12,2.93947974193783,14,20,96.5,28,1.54708429783951,46,3034.5,1.09900896362549,705,true
6a7a96b3f2ca5c194282d00d8c42f4b9129faa9f,1467532778,Sun Jul 3 17:59:38 2016 +1000,false,1,1,1,0,14,6,493,28,0.00770833333333333,21,3028,130.72972972973,693,true
1eca85cb2f7552248d9adc672ca774621633756d,1467532112,Sun Jul 3 17:48:32 2016 +1000,false,1,6,11,2.91425490379841,210,63,131.545454545455,28,1.74015046296296,41,3022,0.591943290720764,692,true
b99932a3b2950b6db050af47f79f94db387b6697,1467531981,Sun Jul 3 17:46:21 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
06f1bf1b07ed038818a9471305e45d070a1cb26b,1467464124,Sat Jul 2 14:55:24 2016 +0200,false,2,10,12,3.37750338244671,14,39,451.75,28,47.7134027777778,232,273.5,1.08263744571256,133,false
24f9088fffda51bf40653868112619fa6273e911,1467463606,Sat Jul 2 22:46:46 2016 +1000,false,1,3,3,1.38880787958184,36,10,312,27,4.09325617283951,32,3015,18.6474900034233,681,true
f646351f9a473dc2b8e15b32b9d6bbd7e9169a10,1467461969,Sat Jul 2 22:19:29 2016 +1000,false,1,4,4,1.50346181851045,88,39,240.25,27,6.36717013888889,104,3011.5,1.0609493875922,678,true
a04d7f189994fe141e1720f71d00317c044df947,1467447573,Sat Jul 2 11:19:33 2016 +0300,false,1,1,1,0,1,1,122,26,11.9266782407407,5,1089,1.0838456425012,68,false
2512586a2e97591a730253ca2541a9149c0a785d,1467398817,Fri Jul 1 20:46:57 2016 +0200,true,2,10,15,3.87934620172748,17,2,99.5333333333333,28,206.309832561728,92,260,1.60164565815091,126,true
5b314ba4f270ab1229e98c26d5efae95a684c4e4,1467397331,Fri Jul 1 19:22:11 2016 +0100,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
ec7a361256d5f942bb381f561f7bc78ca8f19393,1467394550,Fri Jul 1 19:35:50 2016 +0200,false,3,9,11,3.15463962932965,31,46,383.545454545455,28,146.039073021886,369,247,2.48332752895174,16,false
0f00cc519ad50885e7ccfdca90d0de64e4be481c,1467394204,Fri Jul 1 18:30:04 2016 +0100,false,1,3,3,1.57095059445467,4,4,1505.33333333333,28,11.5899729938272,368,1576,6.79655260611921,1381,false
fba7a36ed92c00808609f01a994b5332f1a528dc,1467393456,Fri Jul 1 18:17:36 2016 +0100,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0d0876eb1a19d64c7aa9d55b75aeda8ab06cb738,1467392527,Fri Jul 1 19:02:07 2016 +0200,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
6f021e2dcfc1a511eb40f460019262dca6c51d99,1467389773,Fri Jul 1 18:16:13 2016 +0200,true,1,3,4,1.79248125036058,6,6,596.25,28,5.12999421296296,81,239.5,1.26804508701406,101,false
efbe2f342a7bb3ed2169274901f8dbc8f32a6724,1467389731,Fri Jul 1 18:15:31 2016 +0200,false,3,11,14,2.89626251779046,186,147,395.142857142857,28,143.281647652116,156,230.5,1.00123399003187,15,true
370a9d43dbdea3ad7db614f195c489264c35ed86,1467389219,Fri Jul 1 18:06:59 2016 +0200,false,3,22,25,4.2679764393853,50,50,456.4,28,62.1777592592592,530,211,1.02157694952008,13,true
8cc44f3e90468b14368fbf23c7b28780dde29448,1467389207,Fri Jul 1 18:06:47 2016 +0200,true,2,7,7,2.63158058595269,28,24,387,28,139.336493055556,266,195,1.02014350856695,101,true
37cdc53a26dfd691be1f6f776ca0298d0baaf9bb,1467379564,Fri Jul 1 15:26:04 2016 +0200,false,1,3,3,1.40563906222957,4,9,1055,28,0.709456018518519,346,190,1.72123921069635,77,false
dd202e4ffec07f24b48788ea77fe8ecbaa13557d,1467373597,Fri Jul 1 21:46:37 2016 +1000,false,1,2,2,0.216396932451265,35,0,394,27,0.185486111111111,19,3008.5,4.92814668637482,674,false
d9e39a57c7f1cc7c369653c7ce061faeed4c27cc,1467366803,Fri Jul 1 12:53:23 2016 +0300,false,1,1,1,0,1,2,295,28,0.625844907407407,6,1088,2.59783995709504,67,false
24e1f1dc8711edb0a1e3f40b35f60ca320471741,1467358287,Fri Jul 1 17:31:27 2016 +1000,false,2,5,8,2.63855925976398,21,21,262.25,27,10.4062239583333,63,3003.5,1.02891310523563,672,false
c99065c56c3a19b2271f3b2bcc9d6850f7c6b792,1467356855,Fri Jul 1 17:07:35 2016 +1000,false,1,1,1,0,32,35,468,27,0.0109143518518519,16,2999,92.6224814422057,665,true
a8edecdcf0c314b85544ccc7c525831a6c9d4bd7,1467355912,Fri Jul 1 16:51:52 2016 +1000,false,1,1,1,0,42,26,416,27,0.688784722222222,15,2998,2.45183243433987,664,true
95a1f85298aba1209daaeb44e6f8f3bf632d035f,1467348735,Fri Jul 1 14:52:15 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
abe8a470ab7ec8ded0b1fea0a6093ed4827e8c24,1467348695,Fri Jul 1 14:51:35 2016 +1000,false,1,2,2,0.985228136034252,2,2,2175,28,0.42275462962963,336,2996.5,2.7740787384329,1518,true
d24c062ab156023d450e0de3dc5cb0801dd8dd2a,1467346959,Fri Jul 1 14:22:39 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
21ff3d143f0f331f82217cd45c9e01ac02148853,1467346779,Fri Jul 1 14:19:39 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
6a304c88b9930c7f74153a0385a53ef0b40c3283,1467346665,Fri Jul 1 13:17:45 2016 +0900,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0d8fcad87588b94828a8a5559fb31bb91e7755b2,1467346621,Fri Jul 1 14:17:01 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
cabe7ec66dd6f3fd5ee59ad363482a497d73baac,1467346280,Fri Jul 1 13:11:20 2016 +0900,false,1,1,1,0,0,0,91,28,1.01664351851852,2,117,1.98362895330039,9,false
ebe106321c7a7c1b78a542c7d99e47ada309b22b,1467317137,Thu Jun 30 13:05:37 2016 -0700,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
42b37e265be096b601d5f1a5d6b67276d056a7b3,1467317033,Thu Jun 30 13:03:53 2016 -0700,false,1,1,1,0,0,0,204,26,1.0230787037037,242,0,0,0,false
3c66c1db71ecc385929324ac561525f020c70f2a,1467313462,Thu Jun 30 22:04:22 2016 +0300,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
74090e70dee4be68bb842ab67e6e8c24210fe0f8,1467312730,Thu Jun 30 21:52:10 2016 +0300,false,2,2,2,0.76420450650862,1,6,439.5,28,0.558200231481481,50,1086.5,78.4532155554726,609,false
a9ede0f6339a55ef29dc46bbca67f4a22f2682ec,1467312169,Thu Jun 30 21:42:49 2016 +0300,false,1,3,3,0.304895160607026,38,16,1535.66666666667,28,3.11263888888889,338,1084,1.1096803185999,65,true
55d03a73cc4cbc576d36356088d914c545e893d2,1467307411,Thu Jun 30 19:23:31 2016 +0200,false,2,9,12,3.16694855737224,93,50,219.416666666667,28,84.9584529320988,148,182.5,1.01541851611128,98,true
c9211e2278bb1db5112d351c5c4c1c2614c37704,1467304678,Thu Jun 30 18:37:58 2016 +0200,false,4,29,41,5.31116963162346,45,6,204.292682926829,28,185.631946420506,405,156,1.00039178027494,11,true
e948184055f4fb0cf8e7c1dde3d19228956e33c2,1467303053,Thu Jun 30 18:10:53 2016 +0200,false,3,10,10,1.74904820344855,37,39,566.3,28,102.780618055556,421,130.5,1.00186894086988,8,false
c66c80cdd30e2777bd3afeaf60d600b99475e192,1467298406,Thu Jun 30 16:53:26 2016 +0200,false,2,5,8,2.9672595781433,46,4,147.5,28,135.58064525463,72,121.5,1.0022956177413,75,false
8da5e134ff875f4882dd9a284149200e6105a242,1467296607,Fri Jul 1 00:23:27 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
edbd65df0fa2a9931566834f83c2b3cc12bca8fb,1467296401,Fri Jul 1 00:20:01 2016 +1000,false,1,2,2,0.684038435639042,0,2,214.5,27,0.316961805555556,15,2994.5,2.72105900801842,663,false
9db49915d0f0c0991701b14555e64b623fc7bbc5,1467288509,Thu Jun 30 15:08:29 2016 +0300,false,1,1,1,0,54,29,212,26,0.692939814814815,3,1082,2.44312677467847,62,true
cb8ddc99bf86b6bc7ecf00cf6064225eb30ecbd5,1467287966,Thu Jun 30 21:59:26 2016 +1000,false,1,1,1,0,1,0,417,27,0.104976851851852,13,2993,10.5259095920617,661,true
5da6fdc1007808b4474274e76ac33b0dd0a056b5,1467278896,Thu Jun 30 19:28:16 2016 +1000,false,1,2,2,0.650022421648354,7,0,384.5,27,0.138831018518519,22,2991.5,6.40225093789079,660,true
c37902df5623900e7488c218d8f791d4a011b486,1467275422,Thu Jun 30 18:30:22 2016 +1000,false,1,1,1,0,4,2,395,27,0.0986226851851852,10,2990,11.1396549700739,658,false
12cc9e2869e394bcc114997778b6fee17fc9f740,1467266901,Thu Jun 30 16:08:21 2016 +1000,false,1,3,5,2.10329489734659,81,11,220.6,27,0.844328703703704,31,2987,4.81498808639633,657,true
48b7a8157e925d482590b822407c0b803d82e68d,1467260937,Thu Jun 30 14:28:57 2016 +1000,false,1,1,1,0,3,2,392,27,0.125833333333333,10,2984,8.94701986754967,652,false
e1d7cbf5404a1f025acc01d6f3069a7db8c0f80a,1467258828,Thu Jun 30 12:53:48 2016 +0900,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
7d05e456d77e5114800487d49a6ffcf2f670ba39,1467258442,Thu Jun 30 12:47:22 2016 +0900,false,1,2,2,0.811278124459133,0,0,151.5,28,3.65030671296296,2,115.5,1.14311916042347,8,false
4991beff2561276d55ea1ea9fb49a83ce2bdb76b,1467255026,Thu Jun 30 12:50:26 2016 +1000,false,2,4,5,1.94948835171855,2,2,429,27,1.881125,44,2981,1.24577649356092,529,true
30b5c7390a3a0e3f94ab8f49b96d788a48b52cad,1467250490,Thu Jun 30 11:34:50 2016 +1000,false,1,2,3,1.5,6,2,257,27,0.00491898148148148,30,2977,125.235294117647,650,false
e903334e89f634ed1650778df5281126e9ed9b43,1467250065,Thu Jun 30 11:27:45 2016 +1000,false,1,4,5,1.54585854875145,128,84,218,27,2.48601388888889,36,2973,0.923023905573105,647,false
a58844aec525860007a78a6d4a6e397f6a0907cf,1467228639,Wed Jun 29 22:30:39 2016 +0300,false,1,2,2,0.284639015266908,63,3,151.5,26,9.50748842592593,243,1080.5,1.05448387246679,61,false
f31b6ff6a2238c67871a9931564147871b9b4c9d,1467216834,Wed Jun 29 18:13:54 2016 +0200,true,2,46,62,5.50229512911611,170,170,337.306451612903,28,174.828408564815,934,86.5,1.00023966054407,69,true
12c61ab195432ca509ac06d531c87d87874f30bd,1467215414,Wed Jun 29 08:50:14 2016 -0700,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
b772a0d90cf2cfa2c9b841c5b70b2cb924930ab4,1467215401,Wed Jun 29 08:50:01 2016 -0700,true,1,1,1,0,10,3,868,25,0.00326388888888889,41,4253,307.382978723404,1472,false
2eaba62b9392beb2d95910d4a040187e8f12dbe8,1467215128,Wed Jun 29 08:45:28 2016 -0700,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
e6a81948bf64138b01528d432b2e4cb019007833,1467215119,Wed Jun 29 08:45:19 2016 -0700,false,1,1,1,0,10,3,811,25,95.1647800925926,40,4252,1.01050808922195,1471,false
cdc1a8aec7271087c95c6aa88cf9f56f8370b6a4,1467206579,Wed Jun 29 15:22:59 2016 +0200,false,3,25,28,4.59002165094675,8,10,324.714285714286,27,73.9647490906085,398,41.5,1.02280538177664,7,true
d9ce430b1d960eb9dab1bd996ddcdfd334bd591f,1467206544,Wed Jun 29 15:22:24 2016 +0200,true,3,5,5,2.228072225107,8,6,153.6,27,282.166886574074,50,25,1.01720539651346,10,true
778dce57952b30040c5751f871d37f1e5353d194,1467206511,Wed Jun 29 22:21:51 2016 +0900,true,2,4,8,2.19091878646863,58,0,133.75,28,9.7833130787037,33,110.5,1.01787507563379,6,true
864e06a3c2154f5edd0b696df8e74f69bccaa324,1467206498,Wed Jun 29 15:21:38 2016 +0200,true,3,7,7,2.75,8,8,691.714285714286,27,89.7635482804233,324,19,1.00199687521487,12,false
3325c4effec3e81334d315d89bfa29117d3c348b,1467132704,Tue Jun 28 18:51:44 2016 +0200,false,2,3,3,1.50388928731314,19,9,140.666666666667,26,117.995034722222,29,14,1.0047489124949,7,true
5547026cbb45e55b5d42c48d1920a06ff7706f1b,1467132658,Tue Jun 28 18:50:58 2016 +0200,true,2,10,13,2.50086065447011,41,46,377.461538461538,26,289.914602920228,156,6,0.923736318692496,6,true
cf3cbc960bc507d064ffbbafef89a6f28f552246,1467118268,Tue Jun 28 15:51:08 2016 +0300,false,1,1,1,0,32,3,45,1,0.0546990740740741,1,1079,19.2818451121456,59,true
e0f2d29b911d200748e172fe71402ee30ca3ad0c,1467113542,Tue Jun 28 14:32:22 2016 +0300,false,1,1,1,0,19,0,0,1,0,0,1078,0,58,false
894b4efe4d49399e96cf6f420a9beadc3ff6ab18,1467112274,Tue Jun 28 21:11:14 2016 +1000,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1362bec1470922dbc3885250930b78bbdab5a3b4,1467112074,Tue Jun 28 21:07:54 2016 +1000,false,2,3,4,0.288685307819544,69,43,501,27,0.728561921296296,38,2968.5,3.83531430907385,525,true
8909ade2795b251af000026133cd4d13ff9b5d08,1467103010,Tue Jun 28 18:36:50 2016 +1000,false,2,2,2,0.353359335021421,51,11,142,27,28.9866666666667,10,2965.5,1.60991910835084,522,true
1a3d4afd65ff540bad3f2023bc64d54ffa8319cf,1467064176,Mon Jun 27 14:49:36 2016 -0700,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0963d43039bf035a7bce62561bcf0809d1e4b1a8,1467064167,Mon Jun 27 14:49:27 2016 -0700,false,1,1,1,0,3,1,374,27,1.64487268518519,41,4251,1.60794978785086,1470,false
983f88d03e0dba16c644669e6619cfdb06367f27,1467046949,Mon Jun 27 18:02:29 2016 +0100,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1c1fdf657cabecbf68d7ff6d15dc71221bc340ef,1467046823,Mon Jun 27 18:00:23 2016 +0100,false,1,1,1,0,1,1,245,27,8.84201388888889,27,1574,1.11309640683291,1378,false
18089f39f387f308d656cf3a97d9029f73d197f5,1467031165,Mon Jun 27 22:39:25 2016 +1000,false,2,5,8,2.07032086365692,69,33,330.625,27,0.144649884259259,66,2960.5,3.84519821437713,521,true
7b9b189034ce5d9e55a831358de1476cef89e9dc,1467022594,Mon Jun 27 20:16:34 2016 +1000,false,2,3,3,1.24043020629237,21,2,125.666666666667,27,16.7868557098765,6,2955,19.6124925079676,518,true
2581d49c4299de47bdc3c202b7ed524d466d359c,1467021045,Mon Jun 27 19:50:45 2016 +1000,false,1,3,5,1.76626033444196,69,0,157,27,0.959706018518519,32,2951,1.47141216030407,634,true
69a141fb327d537b6bde210efd0cf77736af9b32,1467014188,Mon Jun 27 17:56:28 2016 +1000,false,1,4,5,2.09137269273242,28,5,392.6,26,0.0134027777777778,32,2946,35.0725388601036,516,true
965468c05873c6de95070d56914fd252d15640ce,1467013030,Mon Jun 27 17:37:10 2016 +1000,false,1,6,9,1.70359022645832,59,9,170.888888888889,26,44.9047080761317,41,2939,1.00667042131516,511,true
f22703626887c5ea6c28144c0255ffcef68abf41,1466941544,Sun Jun 26 21:45:44 2016 +1000,false,2,4,4,1.03117925801276,55,5,143.5,27,6.55235532407407,108,2932.5,1.40037033769859,502,true
0e237205906a70369141612f2074d804806bcea1,1466937272,Sun Jun 26 20:34:32 2016 +1000,false,1,3,5,2.02888839473826,46,1,143.6,27,0.0100810185185185,26,2928,46.2996555683123,626,true
1d718d3d9891e2e4c7a963fcb5383dd8f71086e9,1466936401,Sun Jun 26 20:20:01 2016 +1000,false,1,5,10,2.69015498886717,133,1,91.6,27,0.100041666666667,34,2920.5,3.92604584115794,621,true
1dcb55aa9658e65c55175303dfa102dca6daad3a,1466929985,Sun Jun 26 18:33:05 2016 +1000,false,1,5,8,2.15292280815932,160,66,102.375,27,1.57518229166667,38,2911.5,3.92848202224949,611,true
61afe42dd492ddb3dbfd5fe600088a6877acb249,1466922428,Sun Jun 26 16:27:08 2016 +1000,false,1,7,11,2.28180415582637,109,160,134.818181818182,27,4.13813236531987,41,2902,1.04768631139454,603,true
4014063e11408f4f822adf8824f5b3a9275624a4,1466922177,Sat Jun 25 23:22:57 2016 -0700,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
354aac71eeb04a603a2ae0a113c9a86e86896bb8,1466922050,Sat Jun 25 23:20:50 2016 -0700,true,1,1,1,0,13,13,373,27,0.252476851851852,40,4250,4.96075914550289,1469,false
3ab336195def0741985b89b44768a79a0de15834,1466919988,Sun Jun 26 15:46:28 2016 +1000,false,1,1,2,0.852405178649479,34,0,0,1,0,0,2895.5,0,592,true
f5a51d2fc578c0d72f35ab1ae6eed33456b97d60,1466915558,Sun Jun 26 14:32:38 2016 +1000,false,1,2,2,0.817507288121362,56,0,0,1,0,0,2893.5,0,590,false
698297ae968a1221bc5c4673e77d35c6f0e5e659,1466900236,Sat Jun 25 17:17:16 2016 -0700,false,1,1,1,0,12,2,356,27,0.296805555555556,39,4249,4.36920917173608,1468,false
4980ef18cd9506df20dd4536d812aab7d2243559,1466874712,Sat Jun 25 10:11:52 2016 -0700,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
105f258f8f0bbab8e1caf06362b625a2e8af866d,1466874592,Sat Jun 25 10:09:52 2016 -0700,true,1,1,1,0,1,1,355,27,0.000891203703703704,38,4248,1123.07792207792,1467,false
c960e7d38729671cf8c27473d50ae3fc25eb470b,1466874515,Sat Jun 25 10:08:35 2016 -0700,false,1,1,1,0,1,1,354,27,8.85706018518519,37,4247,1.11290427964717,1466,false
39f6cbe9d42e26f1224f5de93e958c579115cadf,1466864177,Sun Jun 26 00:16:17 2016 +1000,false,1,1,1,0,4,5,158,1,0.00864583333333333,2,2892,116.66265060241,588,false
66d549b4825f369741eeed5e1216bb5f0f45f40d,1466863963,Sun Jun 26 00:12:43 2016 +1000,false,1,2,3,1.01614203659476,28,2,21.3333333333333,1,0.00411265432098765,4,2890,109.067542213884,587,true
19265f49520d98d8915a6579823b2e40445ba3ad,1466863430,Sun Jun 26 00:03:50 2016 +1000,false,1,1,4,1.67577074830426,11,5,49.5,1,0.0271180555555556,4,2886.5,20.2061459667093,584,true
54aa565de60f7ffc8e6b09384efacd6aebd87b09,1466861087,Sat Jun 25 23:24:47 2016 +1000,false,1,1,4,1.25347260118374,96,0,0,1,0,0,2882.5,0,580,true
d885036e4afd96b693ec9db94f250bbb4655f96a,1466824035,Fri Jun 24 20:07:15 2016 -0700,false,1,1,1,0,0,0,25,1,0.02875,9,4246,35.7826086956522,138,false
b69aafd83852e154cc7fef68f0cf908a33a588a6,1466821551,Fri Jun 24 19:25:51 2016 -0700,false,1,1,1,0,0,0,24,1,74.8596412037037,8,4245,1.01335833279349,137,false
145a96f3c3ad1ca7e40d228312fbd7997b0f21a7,1466782023,Fri Jun 24 08:27:03 2016 -0700,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false
20418851b1f641855576ccf6e900735125ca6a91,1466780217,Fri Jun 24 07:56:57 2016 -0700,true,3,3,3,1.58496250072116,1,1,366.666666666667,27,3.25164351851852,207,4243,534.401677031011,1749,false
